unique_id,osmid,element_type,amenity,name,wheelchair,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,note,cuisine,opening_hours,phone,website,delivery,created_by,capacity,takeaway,name:fr,email,name:en,internet_access,toilets:wheelchair,contact:fax,contact:phone,contact:website,source,stars,tourism,wikidata,alt_name,description,outdoor_seating,smoking,contact:facebook,start_date,drive_in,contact:email,payment:coins,payment:mastercard,payment:notes,payment:visa,reservation,wheelchair:description,wheelchair:description:fr,name:de,designation,addr:housename,fax,level,payment:cash,internet_access:fee,toilets,payment:bitcoin,payment:litecoin,name:ko,survey:date,payment:credit_cards,payment:debit_cards,payment:maestro,payment:postfinance_card,bar,internet_access:ssid,facebook,opening_hours:url,old_name,opening_hours:covid19,lgbt,contact:phone_1,country,diet:vegan,diet:vegetarian,name:it,contact:mobile,opening_hours:signed,access:covid19,delivery:covid19,takeaway:covid19,brewery,drive_through:covid19,nodes,building,ele,min_age,building:levels,id,lon,lat
node/279858513,279858513,node,restaurant,Restaurant du Creux-de-Genthod,yes,POINT (6.163649299999999 46.2639533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.163649299999999,46.2639533
node/286656413,286656413,node,restaurant,La Perle du Lac,,POINT (6.1527375 46.22007960000001),,,,,,,,,,,,Potlatch 0.10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.1527375,46.220079600000005
node/301528608,301528608,node,restaurant,Coop,yes,POINT (6.096390400000001 46.2216262),,,,,,,,Mo-We 07:30-19:00; Th 07:30-21:00; Fr 07:30-19:30; Sa 07:00-18:00,,,no,,100.0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.096390400000001,46.2216262
node/322009649,322009649,node,restaurant,,,POINT (6.1363427 46.1453459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6.1363427,46.145345899999995
node/329028644,329028644,node,restaurant,Café de la Réunion,,POINT (6.1846728 46.1668758),Veyrier,,2,,Chemin de Sous-Balme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6.1846727999999995,46.1668758
node/329029192,329029192,node,restaurant,As de Pique,,POINT (6.1853348 46.1668439),Veyrier,,6,,Place de l'Église,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6.1853348,46.1668439
node/364628551,364628551,node,restaurant,Restaurant du Château de Genthod,,POINT (6.157260400000001 46.26456829999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6.157260400000001,46.26456829999999
node/364784696,364784696,node,restaurant,Pizzeria des Ormeaux,,POINT (6.1187821 46.1898296),,,,,Place des Ormeaux,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6.1187821,46.1898296
node/413515780,413515780,node,restaurant,Chez Lopez,,POINT (6.1620953 46.20626710000001),,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6.1620953,46.206267100000005
node/413531765,413531765,node,restaurant,Restaurant du Tennis,,POINT (6.170670400000001 46.2074489),Genève,,83,,Route de Frontenex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.1706704000000006,46.2074489
node/447810241,447810241,node,restaurant,de Mategnin,limited,POINT (6.0866498 46.2401151),Meyrin,,37,1217.0,Avenue Auguste-François-Dubois,,,Tu-Sa 09:00-23:55,+41 22 782 06 88,http://www.cafedemategnin.com,,,,,Restaurant de Mategnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6.0866498,46.240115100000004
node/460448894,460448894,node,restaurant,Chez Nina,yes,POINT (6.120049 46.2283206),,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6.120049,46.2283206
node/460451239,460451239,node,restaurant,Tea Room du Pommier,yes,POINT (6.120727599999999 46.2288899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6.1207275999999995,46.2288899
node/499269576,499269576,node,restaurant,Da Paolo,limited,POINT (6.1570911 46.204745),Genève,,3,,Rue du Lac,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6.1570911,46.204745
node/499269613,499269613,node,restaurant,La Lanterne,,POINT (6.157757900000001 46.2040494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,6.157757900000001,46.2040494
node/528517470,528517470,node,restaurant,l'Auberge du Grand-Saconnex,,POINT (6.123351400000001 46.2340653),Le Grand-Saconnex,,175,,Route de Ferney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6.123351400000001,46.2340653
node/528517475,528517475,node,restaurant,Delice Ange'Vin,,POINT (6.1274322 46.2359347),Le Grand-Saconnex,,48,,L'Ancienne-Route,,,"Mo-Fr 12:00-14:00,18:00-22:00",+41 22 798 07 27,restaurant-delice-angevin.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,6.1274322,46.2359347
node/528517476,528517476,node,restaurant,Le Raisin,,POINT (6.1266914 46.2364546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,6.1266914,46.2364546
node/528517477,528517477,node,restaurant,La Colombière,,POINT (6.1230294 46.23383579999999),Le Grand-Saconnex,,171,,Route de Ferney,,pizza;italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,6.1230294,46.233835799999994
node/556051407,556051407,node,restaurant,La julienne,,POINT (6.119591000000001 46.1695335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,6.119591000000001,46.1695335
node/582823197,582823197,node,restaurant,Clair de Lune,yes,POINT (6.140984400000001 46.1725888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,6.140984400000001,46.1725888
node/617612329,617612329,node,restaurant,Restarant La Matze,,POINT (6.1447694 46.2095161),Genève,,7,1201.0,Rue Chaponnière,,italian_pizza;regional;italian,Mo-Fr 11:30-23:00,+41 22 732 79 61,https://www.restaurant-la-matze.ch/,,,,,Restaurant La Matze,restolamatze@gmail.com,La Matze Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,6.1447694,46.2095161
node/617612331,617612331,node,restaurant,Restarant Milan,,POINT (6.144842099999999 46.2095753),Genève,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,6.144842099999999,46.2095753
node/628810749,628810749,node,restaurant,,,POINT (6.119112400000001 46.190423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,6.119112400000001,46.190422999999996
node/628822656,628822656,node,restaurant,La petite Vendée,,POINT (6.1213514 46.1898714),Petit-Lancy,,20,,Chemin de la Vendée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,6.1213514,46.1898714
node/629039199,629039199,node,restaurant,Saint-Georges,,POINT (6.111859099999999 46.19624879999999),Petit-Lancy,,12,1213.0,Route de Saint-Georges,,french,Mo-Fr 08:00-00:00; Sa 10:00-00:00,+41227936445,https://www.saint-georges.ch,,,,,Brasserie St-Georges,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,6.111859099999999,46.19624879999999
node/630423879,630423879,node,restaurant,Tennis Club de Lancy,,POINT (6.1152472 46.1898455),Petit-Lancy,,9,,Chemin de la Solitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,6.1152472,46.189845500000004
node/630639932,630639932,node,restaurant,Hostellerie de la Vendée,,POINT (6.1205791 46.18955579999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,6.1205791,46.189555799999994
node/676881334,676881334,node,restaurant,Brasserie des tours,yes,POINT (6.1368634 46.18431760000001),,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,6.1368634,46.18431760000001
node/707091068,707091068,node,restaurant,L'Espresso,,POINT (6.0875135 46.2174376),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,6.0875135,46.2174376
node/707091080,707091080,node,restaurant,Il Vesuvio,,POINT (6.0924702 46.2191524),Vernier,,161,,Route de Vernier,,italian;pizza;pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,6.0924702,46.2191524
node/707091084,707091084,node,restaurant,Les Tattes,,POINT (6.094948599999999 46.21789039999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,6.0949485999999995,46.217890399999995
node/707091085,707091085,node,restaurant,Le Blandonnet,yes,POINT (6.0959831 46.2206533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,6.0959831,46.2206533
node/707091104,707091104,node,restaurant,Le Vieux-Vernier,,POINT (6.0820112 46.2136051),Vernier,,46,,Rue du Village,,,"Tu-Sa 10:00-14:30,17:30-24:00; Su 10:00-24:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,6.0820112,46.2136051
node/707091107,707091107,node,restaurant,Auberge de la Mairie,,POINT (6.084014700000001 46.2148206),Vernier,,13,,Rue du Village,,,Mo-Fr 08:00-23:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,6.084014700000001,46.2148206
node/707091111,707091111,node,restaurant,Café de l'Etoile,,POINT (6.081393299999999 46.2129168),Vernier,,53,,Rue du Village,,,"Mo-Fr 10:00-14:30,17:30-01:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,6.081393299999999,46.212916799999995
node/725251865,725251865,node,restaurant,Il Caminetto,,POINT (6.1241628 46.2044992),Genève,,4,1203.0,Rue du Contrat-Social,,french,Tu-Su 09:00-22:00,+41 22 340 51 68,,,,,,le Petit Bordelais,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,6.1241628,46.2044992
node/840604891,840604891,node,restaurant,Auberge de Choully,,POINT (6.0286162 46.22337529999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,6.0286162,46.223375299999994
node/840642416,840642416,node,restaurant,Auberge Communale de Satigny,yes,POINT (6.0362068 46.2107437),Satigny,,4,,Chemin de Merdisel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,6.0362067999999995,46.2107437
node/840660145,840660145,node,restaurant,Domaine de Chateauvieux,,POINT (6.038680599999999 46.20152),Peney-Dessus,CH,16,1242.0,Chemin de Châteauvieux,,,,,,,,,,,,,wlan,,+41 22 753 19 24,+41 22 753 15 11,http://www.chateauvieux.ch,website,4.0,hotel,Q89479537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,6.038680599999999,46.20152
node/855322899,855322899,node,restaurant,Addis Abeba,,POINT (6.1406781 46.2114067),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,6.1406781,46.211406700000005
node/855322908,855322908,node,restaurant,Le Corail Rose,,POINT (6.141709400000001 46.21153020000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,6.141709400000001,46.211530200000006
node/855322923,855322923,node,restaurant,Café de la Gare,,POINT (6.1420706 46.2111382),,,2,1201.0,Rue de Montbrillant,,international,,,http://www.montbrillant.ch/fr/restaurants.php,,,,,,,,,,,,,Personal survey,,,,Hotel Montbrillant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,6.1420706,46.2111382
node/855322927,855322927,node,restaurant,Brasserie aux Cheminots,,POINT (6.1422116 46.2116106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,6.1422115999999995,46.2116106
node/870005449,870005449,node,restaurant,Bar Restaurant l'Arté Café,,POINT (6.0717823 46.22816210000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6.0717823,46.228162100000006
node/870487407,870487407,node,restaurant,Auberge Communale de Meyrin,,POINT (6.0733915 46.23104489999999),Meyrin,,13 bis,1217.0,Avenue de Vaudagne,,suisse;chasse;brasserie;fish,Tu-Sa 07:30-23:00; Su 09:00-18:00,+41 22 782 44 78,https://www.auberge-meyrin.ch,,,,no,,ch.hegi@gmail.com,,,,,,,https://www.geneveterroir.ch/fr/auberge-communale-de-meyrin/3030,,,,,"L'auberge communale se situe dans le village de Meyrin, à proximité de l'aéroport international de Genève-Cointrin et du CERN.",yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,6.0733915000000005,46.23104489999999
node/870490712,870490712,node,restaurant,Pizzeria de La Place,,POINT (6.071725499999999 46.229101),Meyrin,,286,1217.0,Route de Meyrin,,italian,,+41 22 782 66 08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,6.071725499999999,46.229101
node/897047042,897047042,node,restaurant,Le Point du Jour,,POINT (6.129201200000001 46.2205873),Genève,,,1209.0,Rue de Moillebeau,,italian,,,,no,,50.0,no,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,6.129201200000001,46.2205873
node/897047059,897047059,node,restaurant,Café du Soleil,no,POINT (6.1276715 46.2232352),Genève,,,1209.0,Chemin des Crêts,,swiss,until 22.00,+41 22 733 34 17,,no,,100.0,no,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,6.1276715,46.223235200000005
node/897590854,897590854,node,restaurant,Pizzeria les Tilleuls,,POINT (6.131153299999999 46.2058099),Genève,,,,,,italian,"Mo-Sa 11:45-14:30,18:45-24:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,6.131153299999999,46.2058099
node/903637381,903637381,node,restaurant,Le Petit Océan,yes,POINT (6.122179099999999 46.2255674),,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,6.122179099999999,46.2255674
node/929127624,929127624,node,restaurant,La Romana,,POINT (6.1376074 46.2190855),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,6.1376074,46.2190855
node/952150935,952150935,node,restaurant,La Belotte,,POINT (6.192174 46.2357301),Vésenaz,,11,,Chemin des Pêcheurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,6.192174,46.235730100000005
node/966027803,966027803,node,restaurant,Le Chalet,,POINT (6.1256471 46.1986171),Petit-Lancy,,20,,Chemin de la Bâtie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,6.1256471,46.1986171
node/966027829,966027829,node,restaurant,Café de la Tour,,POINT (6.1223793 46.1996698),Petit-Lancy,,32,,Chemin de la Bâtie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,6.1223792999999995,46.199669799999995
node/994392629,994392629,node,restaurant,Age d'Or,,POINT (6.1422552 46.2080041),,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,6.1422552,46.208004100000004
node/1015581939,1015581939,node,restaurant,Le Nant d'Avril,,POINT (6.059509200000001 46.2250434),,,107,,Route du Nant d'Avril,,,,+41 22 782 98 22,http://www.grill-house.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,6.059509200000001,46.225043400000004
node/1078650659,1078650659,node,restaurant,Brasserie Lipp,,POINT (6.1449351 46.2032464),Genève,CH,8,1204.0,Rue de la Confédération (les Rues Basses),,french;seafood,Mo-Sa 07:00-02:00; Su 09:00-02:00,+41 22 318 80 30,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,6.1449351,46.2032464
node/1078782803,1078782803,node,restaurant,Gilles Desplanches,,POINT (6.1433446 46.20374810000001),Genève,CH,2,1204.0,Rue de la Confédération,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,6.1433446,46.203748100000006
node/1105370307,1105370307,node,restaurant,rooftop°42,,POINT (6.147032299999999 46.2041891),Genève,CH,42,1204.0,Rue du Rhône,,,Tu-Sa 10:00-02:00,+41 22 346 77 00,https://www.rooftop42.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,6.147032299999999,46.2041891
node/1168522645,1168522645,node,restaurant,Café de Paris,,POINT (6.143795 46.2092074),Genève,,26,1201.0,Rue du Mont-Blanc,,steak_house,Mo-Su 11:00-23:00,+41 22 732 84 50,http://www.cafe-de-paris.ch,no,,,no,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,6.143795,46.2092074
node/1168522655,1168522655,node,restaurant,Bombay,,POINT (6.1447821 46.2092654),,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,6.1447821,46.2092654
node/1170039587,1170039587,node,restaurant,Al Amir,,POINT (6.144476200000001 46.2092532),Genève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,6.144476200000001,46.2092532
node/1170039591,1170039591,node,restaurant,Hungky,,POINT (6.144370700000001 46.2091661),Genève,,,1201.0,Rue Chaponnière,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,6.1443707000000005,46.209166100000004
node/1170039598,1170039598,node,restaurant,Mektoub,,POINT (6.144565099999999 46.2093398),Genève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,6.1445650999999994,46.2093398
node/1170039627,1170039627,node,restaurant,Le Basilic,,POINT (6.144684 46.2094391),Genève,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,6.144684,46.2094391
node/1170039629,1170039629,node,restaurant,Jardin de Bonheur,,POINT (6.1436703 46.2097744),,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,6.1436703,46.2097744
node/1246099025,1246099025,node,restaurant,La Romandine,,POINT (6.1485222 46.2022402),Genève,CH,8,1204.0,Rue de la Madeleine,,,,+41 22 810 84 89,http://romandine.ch,,,,,La Romandine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,6.1485222,46.2022402
node/1250009274,1250009274,node,restaurant,Brasserie Lamartine,,POINT (6.128443 46.211385),Genève,CH,2,1203.0,Avenue Frédéric-Soret,,,,+41 22 345 90 91,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,6.128443,46.211385
node/1282981554,1282981554,node,restaurant,Le Baroque,,POINT (6.147799 46.2040198),Genève,CH,56,1204.0,Rue du Rhône,,,"Su 10:00-10:00, 22:00-22:00; Mo 19:00-20:00; Tu 19:00-20:00, 23:00-00:00; We 12:00-13:00, 20:00-00:00; Th 19:00-02:00; Fr 20:00-02:00; Sa 19:00-02:00",+41 22 310 39 90,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,6.147799,46.2040198
node/1286683101,1286683101,node,restaurant,Au p'tit Vaudois,,POINT (6.142104 46.1962106),,,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,6.142104,46.1962106
node/1286683106,1286683106,node,restaurant,La Baguette d'Or,,POINT (6.142071499999999 46.1958691),,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,6.142071499999999,46.195869099999996
node/1286683107,1286683107,node,restaurant,Oxygen,,POINT (6.1421455 46.1966911),,,9,1205.0,Avenue Henri-Dunant,,,Mo-Fr 12:00-01:00; Sa-Su 18:00-01:00,,https://tartaresandco.ch/,,,,,Tartares & co,,Tartares and co,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,6.1421455,46.1966911
node/1286683110,1286683110,node,restaurant,Kinh Do,yes,POINT (6.1421788 46.1974621),,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,6.1421788,46.1974621
node/1317251166,1317251166,node,restaurant,Les Deux Diables,,POINT (6.133414299999999 46.1859466),,,16,,Rue Alexandre Gavard,,italian;french,,+41223005667,https://restaurants-geneve.ch/les2diables/les2diables.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,6.133414299999999,46.1859466
node/1369737378,1369737378,node,restaurant,Restaurant Le Dorian,,POINT (6.142800599999999 46.2001834),Genève,CH,1,1204.0,Place René-Payot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,6.142800599999999,46.2001834
node/1379874950,1379874950,node,restaurant,Brasserie des Halles de l'île,,POINT (6.1408641 46.2047045),Genève,,1,1204.0,Place de l'Ile,,international,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,6.1408641,46.2047045
node/1403372391,1403372391,node,restaurant,L'Incontro,,POINT (6.1404156 46.2024997),Genève,,2,1204.0,Place de la Synagogue,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,6.1404156,46.202499700000004
node/1416059046,1416059046,node,restaurant,La Crise,,POINT (6.1453623 46.20197720000001),,,14,1204.0,Grand Rue,,,,,http://facebook.com/restolacrise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,6.1453623,46.20197720000001
node/1431923453,1431923453,node,restaurant,pachacamac,,POINT (6.1379743 46.207561),Genève,,11,1201.0,Rue Voltaire,,peruvian,,+41 22 735 76 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,6.1379743,46.207561
node/1432428850,1432428850,node,restaurant,La Nasse,,POINT (6.1415069 46.2072186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,6.1415069,46.2072186
