unique_id,osmid,element_type,amenity,name,wheelchair,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,cuisine,note,opening_hours,phone,website,created_by,capacity,delivery,takeaway,name:fr,description,outdoor_seating,reservation,brand,brand:wikidata,brand:wikipedia,email,name:en,internet_access,toilets:wheelchair,disused,contact:fax,contact:phone,contact:website,source,stars,tourism,wikidata,alt_name,smoking,contact:facebook,start_date,drive_in,contact:email,payment:coins,payment:mastercard,payment:notes,payment:visa,wheelchair:description,wheelchair:description:fr,name:de,designation,addr:housename,fax,level,payment:cash,check_date:opening_hours,diet:vegetarian,internet_access:fee,toilets,payment:bitcoin,payment:litecoin,opening_hours:signed,name:ko,survey:date,payment:credit_cards,payment:debit_cards,payment:maestro,payment:postfinance_card,bar,internet_access:ssid,facebook,opening_hours:url,diet:vegan,old_name,opening_hours:covid19,diet:meat,lgbt,contact:phone_1,country,name:it,contact:mobile,access:covid19,delivery:covid19,takeaway:covid19,brewery,drive_through:covid19,food,diet:organic,image,nodes,building,ele,min_age,building:levels,diet:gluten_free,diet:halal,diet:lactose_free,diet:mediterranean,id,lon,lat
node/2184046194,2184046194,node,restaurant,Auberge de la Route Blanche,,POINT (6.199552 46.1885288),Thônex,,73,,Chemin du Bois-des-Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,6.199552,46.1885288
node/2184623398,2184623398,node,restaurant,Trigal,,POINT (6.1283854 46.2126002),,,50,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,6.1283854,46.2126002
node/2184636202,2184636202,node,restaurant,Le Montparnasse,,POINT (6.1293282 46.2131128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,6.1293282,46.2131128
node/2188913108,2188913108,node,restaurant,Café de la Paix,,POINT (6.1360727 46.1980592),Genève,CH,61,1205,Boulevard Carl-Vogt,french,,,+41 22 301 11 88,http://www.cafe-de-la-paix.ch,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,6.1360727,46.1980592
node/2188913109,2188913109,node,restaurant,Le Safran,,POINT (6.1360355 46.1977707),Genève,CH,62,,Boulevard Carl-Vogt,indian,surveyed by Alex-7,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,6.1360355,46.1977707
node/2188913114,2188913114,node,restaurant,Restaurant Migros,yes,POINT (6.1308163 46.2007083),Genève,CH,,,Boulevard Carl-Vogt,,surveyed by Alex-7,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,6.1308163,46.2007083
node/2194925572,2194925572,node,restaurant,Le péché mignon,,POINT (6.222929 46.2231652),Choulex,,115,,Route de Choulex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,6.222929,46.2231652
node/2217025822,2217025822,node,restaurant,Le Boteco,,POINT (6.1471829 46.1949054),Genève,CH,12,1205,Rue Micheli du Crest,,"surveyed by Alex-7, restaurant added by Sev Ika","Lundi: 11h30-14h30 (cuisine: 12h-14h), Mardi-Vendredi: 11h30-14h30 (cuisine: 12h-14h) et 18h-23h (cuisine: 19h-22h), Samedi: 18h-23h (cuisine: 19h-22h)",+41 (0)22 328 09 09,https://www.leboteco.ch/,,,,,,,,,,,,info@leboteco.ch,,,,,,,,survey;local knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,6.1471829,46.1949054
node/2218915981,2218915981,node,restaurant,,,POINT (6.1554388 46.1824861),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,6.1554388,46.1824861
node/2222337640,2222337640,node,restaurant,Il Mirtillo,,POINT (6.1539868 46.1767349),Vessy,,130,,Route de Veyrier,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,6.1539868,46.1767349
node/2240237218,2240237218,node,restaurant,Café du Stade,,POINT (6.147838 46.1847154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,6.147838,46.1847154
node/2240237219,2240237219,node,restaurant,Calabria,,POINT (6.1389456 46.192492),,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,6.1389456,46.192492
node/2240237220,2240237220,node,restaurant,Ponte Vecchio,,POINT (6.1400863 46.1934497),Genève,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,6.1400863,46.1934497
node/2247299076,2247299076,node,restaurant,La Mamma,,POINT (6.1227881 46.1729599),,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,6.1227881,46.1729599
node/2252735378,2252735378,node,restaurant,Il Punto,,POINT (6.1402217 46.2064644),,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,6.1402217,46.2064644
node/2254302475,2254302475,node,restaurant,Restaurant Odéon,,POINT (6.1371632 46.2012422),Genève,CH,60,1205,Boulevard de Saint-Georges,french,surveyed by Alex-7 with OSMpad,Tu-Fr 11:30-14:00; Tu-Sa 18:30-23:00,+41 22 328 55 98,https://odeongeneve.ch,,,,,Restaurant de l‘Odéon,,,,,,,,,wlan,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,6.1371632,46.2012422
node/2255488603,2255488603,node,restaurant,Dun Huang,,POINT (6.1523929 46.1892275),,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,6.1523929,46.1892275
node/2266023814,2266023814,node,restaurant,Giardino Romano,,POINT (6.1287468 46.2045344),,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,6.1287468,46.2045344
node/2266023816,2266023816,node,restaurant,Ming Wah,,POINT (6.1301509 46.204894),Genève,,42,,Rue de Saint-Jean,chinese,,,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,6.1301509,46.204894
node/2266023820,2266023820,node,restaurant,Na Village,,POINT (6.131489 46.2052734),Genève,,57,,Rue de Saint-Jean,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,6.131489,46.2052734
node/2266023821,2266023821,node,restaurant,Le Farinet,,POINT (6.1244422 46.204239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,6.1244422,46.204239
node/2266461534,2266461534,node,restaurant,Le Saint Jean,,POINT (6.1390686 46.2004109),Genève,,6,,Rue du Vieux-Billard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,6.1390686,46.2004109
node/2267251093,2267251093,node,restaurant,Rodeo Grill,,POINT (6.1354272 46.2053648),Genève,,,,,,,,,,,,,,"L'Arancio, La Zagara",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,6.1354272,46.2053648
node/2267667811,2267667811,node,restaurant,Chandigarh Tandoori,,POINT (6.1286696 46.208272),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,6.1286696,46.208272
node/2275538440,2275538440,node,restaurant,LaCité Fleurie,,POINT (6.1055707 46.1931894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,6.1055707,46.1931894
node/2275538453,2275538453,node,restaurant,Sing Fa,,POINT (6.1049431 46.191555),,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,6.1049431,46.191555
node/2281428751,2281428751,node,restaurant,Auberge communale d'Onex,,POINT (6.0967383 46.1838484),Onex,,18,,Route de Loëx,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,6.0967383,46.1838484
node/2284327854,2284327854,node,restaurant,Chez La Voisine,,POINT (6.1580671 46.2048943),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,6.1580671,46.2048943
node/2284327858,2284327858,node,restaurant,L'Esquisse,,POINT (6.1573883 46.2044112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,6.1573883,46.2044112
node/2284327861,2284327861,node,restaurant,La Casa,,POINT (6.1569054 46.2029342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,6.1569054,46.2029342
node/2284327864,2284327864,node,restaurant,La Plancha,,POINT (6.1560291 46.2026306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,6.1560291,46.2026306
node/2284327867,2284327867,node,restaurant,San Remo,,POINT (6.1570025 46.2026887),,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,6.1570025,46.2026887
node/2284327869,2284327869,node,restaurant,La Bodega,,POINT (6.1578632 46.2039465),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,6.1578632,46.2039465
node/2289018442,2289018442,node,restaurant,Auberge de la Mère Royaume,,POINT (6.1415287 46.2068729),Genève,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,6.1415287,46.2068729
node/2296485584,2296485584,node,restaurant,Le Grizzly,,POINT (6.1185875 46.2310559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,6.1185875,46.2310559
node/2297208591,2297208591,node,restaurant,Parfums de Beyrouth,,POINT (6.1458983 46.209953),Geneva,,18,1201,Rue de Berne,kebab,,Su-Th 11:00-02:00; Fr-Sa 11:00-06:00,+41 22 731 66 58,https://parfums-de-beyrouth.business.site/,,30,no,yes,,,,,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,6.1458983,46.209953
node/2301041876,2301041876,node,restaurant,Thaï Phuket,,POINT (6.1419449 46.2206127),Genève,CH,33,,Avenue de France,thai,surveyed by Alex-7 with OSMpad on bicycle,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,6.1419449,46.2206127
node/2303458090,2303458090,node,restaurant,Cinecitta,,POINT (6.1601011 46.2033207),Genève,,17,1207,Rue de Montchoisy,pizza,,,+41 22 736 49 59,http://www.pizzeria-cinecitta.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,6.1601011,46.2033207
node/2315757261,2315757261,node,restaurant,La Gioconda,yes,POINT (6.1058402 46.22565),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,6.1058402,46.22565
node/2315757265,2315757265,node,restaurant,L'Osteria di Oreste,,POINT (6.1062697 46.2260225),Cointrin,,82,,Avenue Louis-Casaï,italian,,,+41 22 788 26 88,https://www.restaurant-pizzeria-dioreste-geneve.ch/,,,,,,,yes,,,,,losteriadioreste@gmail.com,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,Losteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,6.1062697,46.2260225
node/2315757268,2315757268,node,restaurant,Royal Oriental,,POINT (6.108973 46.2239376),Cointrin,,60,,Avenue Louis-Casaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,6.108973,46.2239376
node/2316484676,2316484676,node,restaurant,Kamome,,POINT (6.1010647 46.2243342),,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,6.1010647,46.2243342
node/2319855846,2319855846,node,restaurant,La Récolte,,POINT (6.1066499 46.2249436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,6.1066499,46.2249436
node/2319855847,2319855847,node,restaurant,Le Jardin,,POINT (6.1067962 46.2248454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,6.1067962,46.2248454
node/2321259363,2321259363,node,restaurant,Paradox Pizza,yes,POINT (6.1096806 46.2211166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,6.1096806,46.2211166
node/2321259365,2321259365,node,restaurant,Swiss Bistro,,POINT (6.1138649 46.2205699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,6.1138649,46.2205699
node/2322081751,2322081751,node,restaurant,Le Marchand de Sable,,POINT (6.1423783 46.1856529),Carouge,CH,4,,Rue Vautier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,6.1423783,46.1856529
node/2328703440,2328703440,node,restaurant,Zhong Tong,,POINT (6.1447473 46.2068742),Genève,,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,6.1447473,46.2068742
node/2330012332,2330012332,node,restaurant,Restaurant le Mandarin,,POINT (6.1453875 46.2078438),Genève,,1-3,1201,Rue de Chantepoulet,chinese,,"Mo-Fr 12:00-14:00,19:00-23:00; Sa-Su 12:00-23:00",+41 22 732 27 42,http://www.mandarin.ch,,,,yes,,,,,,,,info@mandarin.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,+41 22 731 97 58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,6.1453875,46.2078438
node/2333046134,2333046134,node,restaurant,Le Trinquet,,POINT (6.1311909 46.1893625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,6.1311909,46.1893625
node/2333046146,2333046146,node,restaurant,La Praille,,POINT (6.128675 46.187038),,,,,,italian,,Mo-Th 06:00-22:00; Fr 06:00-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,6.128675,46.187038
node/2333792117,2333792117,node,restaurant,Au Carrefour,,POINT (6.1201005 46.1829114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,6.1201005,46.1829114
node/2333792120,2333792120,node,restaurant,Auberge du Grand-Lancy,,POINT (6.1210696 46.1836161),Grand-Lancy (GE),,66,,Route du Grand-Lancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,6.1210696,46.1836161
node/2337285545,2337285545,node,restaurant,Kuk,,POINT (6.1462065 46.1964873),Genève,,18,,Boulevard des Philosophes,,,"Su-Fr 11:30-14:30, Tu-Su 19:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,6.1462065,46.1964873
node/2337285547,2337285547,node,restaurant,Morena Bar,,POINT (6.1266677 46.2086095),Genève,,1,,Avenue Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,6.1266677,46.2086095
node/2337285549,2337285549,node,restaurant,Restaurant des Philosophes,,POINT (6.1458645 46.1956641),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,6.1458645,46.1956641
node/2337285550,2337285550,node,restaurant,Le Socrate,,POINT (6.1463827 46.1955993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,6.1463827,46.1955993
node/2337960079,2337960079,node,restaurant,Côté Cour Côté Jardin,yes,POINT (6.1575848 46.2013218),Genève,,8,1207,Rue de la Chapelle 8 1207 Genève,,,,+41 22 736 88 86,http://www.cotecourcotejardin.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Terrasse en cour intérieur au calme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,6.1575848,46.2013218
node/2339882914,2339882914,node,restaurant,Brasserie Nouvelle,,POINT (6.125645 46.2087213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,6.125645,46.2087213
node/2339882915,2339882915,node,restaurant,La Terrasse,,POINT (6.1146444 46.2111745),Châtelaine,,1,,Avenue Edmond-Vaucher,italian_pizza;italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,6.1146444,46.2111745
node/2343821824,2343821824,node,restaurant,Divan,,POINT (6.1149308 46.1968903),Petit-Lancy,,81,,Route de Saint-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,6.1149308,46.1968903
node/2343821828,2343821828,node,restaurant,La Terrasse,,POINT (6.1171592 46.1963867),Petit-Lancy,,73,,Route de Saint-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,6.1171592,46.1963867
node/2343821831,2343821831,node,restaurant,St-Georges Le Capucin,,POINT (6.1177536 46.1971587),Petit-Lancy,,12,,Avenue du Cimetière,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,6.1177536,46.1971587
node/2352167035,2352167035,node,restaurant,Mamma Corleone,,POINT (6.1449561 46.2069866),Genève,,13,1201,Rue Kléberg,pizza,,,+41 22 731 09 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,6.1449561,46.2069866
node/2363587800,2363587800,node,restaurant,Auberge de Compesières,,POINT (6.1176005 46.1534048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,6.1176005,46.1534048
node/2368373202,2368373202,node,restaurant,Tzing Tao,,POINT (6.1481339 46.2207639),,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,6.1481339,46.2207639
node/2377442454,2377442454,node,restaurant,Restaurant de la Maison Grise,,POINT (6.1524918 46.1618138),Troinex,,3,,Route de Bossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,6.1524918,46.1618138
node/2378958512,2378958512,node,restaurant,La Chaumière,,POINT (6.1476668 46.1622682),Troinex,,16,,Chemin de la Fondelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,6.1476668,46.1622682
node/2395622178,2395622178,node,restaurant,Le Pain Quotidien,,POINT (6.1545753 46.1930901),Genève,,1,,Avenue Alfred-Bertrand,,,"Mo-Fr 07:00-18:00; Sa,Su 08:00-18:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,6.1545753,46.1930901
node/2395622179,2395622179,node,restaurant,Le Sénat,,POINT (6.1501008 46.1956862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,6.1501008,46.1956862
node/2395622180,2395622180,node,restaurant,Osteria Zaza,,POINT (6.1531884 46.1925456),Genève,,45,1206,Avenue de Champel,pizza;italian,,mardi – samedi 	11:45–14:30 19:00–23:30,+41 22 347 31 33,https://osteriazaza.ch/,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,6.1531884,46.1925456
node/2399301849,2399301849,node,restaurant,Bang Yai,,POINT (6.1367477 46.189824),Les Acacias,CH,5,1227,Rue des Noirettes,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,6.1367477,46.189824
node/2399383910,2399383910,node,restaurant,Inglewood,limited,POINT (6.1402311 46.1940913),Geneve,,44,1205,Boulevard du Pont-d'Arve,burger,,"Mo-Fr 11:30-14:00,18:30-21:30; Sa 12:00-14:30,18:30-21:30",,https://www.inglewood.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,6.1402311,46.1940913
node/2406736261,2406736261,node,restaurant,The Hamburger Foundation,,POINT (6.1579936 46.2049745),Genève,CH,8,,Rue du 31 Décembre,burger,surveyed by Alex-7 with OsmPad and bicycle,Mo-Fr 07:30-20:30; Sa-Su 11:30-22:30,+41 22 400 00 55,https://www.thehamburgerfoundation.ch/en/restaurant-eaux-vives.html,,,,,,,,,,,,,,wlan,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,6.1579936,46.2049745
node/2406736271,2406736271,node,restaurant,Le C,,POINT (6.1580813 46.2045326),Genève,CH,8,1207,Rue du Simplon,international,surveyed by Alex-7 with OsmPad and bicycle,Tu-Fr 07:00-00:00; Sa 18:00-00:00; Mo 07:00-15:00,+41 22 700 75 80,http://www.le-c.ch,,,,,,,,,,,,info@le-c.ch,,wlan,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,6.1580813,46.2045326
node/2415883892,2415883892,node,restaurant,Café de la Place,,POINT (5.9724411 46.1495297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,5.9724411,46.1495297
